2024-09-25 14:52, failed, 0.066382
2024-09-25 15:09, failed, 0.117419
2024-09-25 15:30, failed, 0.074768
2024-09-25 15:42, failed, 0.355695
2024-09-25 15:51, failed, 0.222010
2024-09-25 16:00, failed, 0.243464
2024-09-25 16:32, failed, 0.419469
2024-09-25 16:49, failed, 0.094322
2024-09-25 16:59, failed, 0.071570
2024-09-25 17:19, failed, 0.425776
2024-09-25 17:33, failed, 0.410777
2024-09-25 17:42, failed, 0.451057
2024-09-25 17:51, failed, 0.109718
2024-09-25 18:00, failed, 0.212978
2024-09-25 18:31, failed, 0.217229
2024-09-25 18:46, failed, 0.396731
2024-09-25 18:54, failed, 0.445584
2024-09-25 19:09, failed, 0.070124
2024-09-25 19:19, failed, 0.374664
2024-09-25 19:28, failed, 0.075466
2024-09-25 19:38, failed, 0.192219
2024-09-25 19:47, failed, 0.366395
2024-09-25 19:56, failed, 0.213721
2024-09-25 20:18, failed, 0.160616
2024-09-25 20:31, failed, 0.354682
2024-09-25 20:42, failed, 0.355170
2024-09-25 20:51, failed, 0.451155
2024-09-25 21:00, failed, 0.179321
2024-09-25 21:22, failed, 0.065490
2024-09-25 21:33, failed, 0.163039
2024-09-25 21:42, failed, 0.489621
2024-09-25 21:51, failed, 0.392902
2024-09-25 22:00, failed, 0.333285
2024-09-25 22:23, failed, 0.205321
2024-09-25 22:37, failed, 0.355007
2024-09-25 22:46, failed, 0.396275
2024-09-25 22:55, failed, 0.162158
2024-09-25 23:13, failed, 0.073401
2024-09-25 23:28, failed, 0.451192
2024-09-25 23:38, failed, 0.206687
2024-09-25 23:47, failed, 0.370454
2024-09-25 23:56, failed, 0.096415
2024-09-26 01:12, failed, 0.194316
2024-09-26 02:30, failed, 0.215472
2024-09-26 03:03, failed, 0.442540
2024-09-26 03:30, failed, 0.416359
2024-09-26 03:44, failed, 0.112648
2024-09-26 03:53, failed, 0.524630
2024-09-26 04:14, failed, 0.400883
2024-09-26 04:35, failed, 0.334064
2024-09-26 04:46, failed, 0.332298
2024-09-26 04:55, failed, 0.372188
2024-09-26 05:14, failed, 0.338339
2024-09-26 05:33, failed, 0.249985
2024-09-26 05:43, failed, 0.273160
2024-09-26 05:52, failed, 0.239457
2024-09-26 06:12, failed, 0.421735
2024-09-26 06:38, failed, 0.376776
2024-09-26 06:50, failed, 0.178974
2024-09-26 06:59, failed, 0.074466
2024-09-26 07:22, failed, 0.211775
2024-09-26 07:31, failed, 0.249274
2024-09-26 07:40, failed, 0.212689
2024-09-26 07:50, failed, 0.189800
2024-09-26 07:59, failed, 0.102796
2024-09-26 08:29, failed, 0.241059
2024-09-26 08:45, failed, 0.424057
2024-09-26 08:54, failed, 0.184543
2024-09-26 09:13, failed, 0.221632
2024-09-26 09:31, failed, 0.237713
2024-09-26 09:43, failed, 0.245688
2024-09-26 09:52, failed, 0.251292
2024-09-26 10:08, failed, 0.165381
2024-09-26 10:32, failed, 0.096861
2024-09-26 10:43, failed, 0.218254
2024-09-26 10:52, failed, 0.099989
2024-09-26 11:07, failed, 0.367463
2024-09-26 11:22, failed, 0.112517
2024-09-26 11:32, failed, 0.204850
2024-09-26 11:41, failed, 0.445111
2024-09-26 11:50, failed, 0.098040
2024-09-26 11:59, failed, 0.215271
2024-09-26 12:45, failed, 0.298266
2024-09-26 13:13, failed, 0.089594
2024-09-26 13:34, failed, 0.079338
2024-09-26 13:45, failed, 0.239509
2024-09-26 13:54, failed, 0.070074
2024-09-26 14:12, failed, 0.194225
2024-09-26 14:33, failed, 0.261011
2024-09-26 14:45, failed, 0.079230
2024-09-26 14:54, failed, 0.426342
2024-09-26 15:12, failed, 0.169035
2024-09-26 15:30, failed, 0.071088
2024-09-26 15:42, failed, 0.251093
2024-09-26 15:51, failed, 0.203136
2024-09-26 16:08, failed, 0.208546
2024-09-26 16:33, failed, 0.350873
2024-09-26 16:48, failed, 0.189139
2024-09-26 16:57, failed, 0.211951
2024-09-26 17:18, failed, 0.566318
2024-09-26 17:35, failed, 0.075014
2024-09-26 17:44, failed, 0.110105
2024-09-26 17:53, failed, 0.165644
2024-09-26 18:13, failed, 0.112515
2024-09-26 18:36, failed, 0.072766
2024-09-26 18:48, failed, 0.565118
2024-09-26 18:57, failed, 0.074359
2024-09-26 19:13, failed, 0.354438
2024-09-26 19:23, failed, 0.220014
2024-09-26 19:33, failed, 0.383871
2024-09-26 19:42, failed, 0.170828
2024-09-26 19:51, failed, 0.253685
2024-09-26 20:00, failed, 0.214032
2024-09-26 20:24, failed, 0.086695
2024-09-26 20:36, failed, 0.228237
2024-09-26 20:45, failed, 0.221506
2024-09-26 20:54, failed, 0.221295
2024-09-26 21:11, failed, 0.068002
2024-09-26 21:27, failed, 0.205375
2024-09-26 21:37, failed, 0.068477
2024-09-26 21:46, failed, 0.561185
2024-09-26 21:55, failed, 0.067817
2024-09-26 22:13, failed, 0.202976
2024-09-26 22:32, failed, 0.217951
2024-09-26 22:42, failed, 0.199950
2024-09-26 22:52, failed, 0.097294
2024-09-26 23:07, failed, 0.160275
2024-09-26 23:27, failed, 0.478588
2024-09-26 23:38, failed, 0.235887
2024-09-26 23:47, failed, 0.129201
2024-09-26 23:56, failed, 0.247836
2024-09-27 01:18, failed, 0.100054
2024-09-27 02:32, failed, 0.202379
2024-09-27 03:03, failed, 0.580678
2024-09-27 03:30, failed, 0.345698
2024-09-27 03:44, failed, 0.168021
2024-09-27 03:53, failed, 0.424484
2024-09-27 04:13, failed, 0.097641
2024-09-27 04:34, failed, 0.334433
2024-09-27 04:46, failed, 0.068905
2024-09-27 04:55, failed, 0.440905
2024-09-27 05:14, failed, 0.326643
2024-09-27 05:32, failed, 0.166255
2024-09-27 05:42, failed, 0.231075
2024-09-27 05:52, failed, 0.408115
2024-09-27 06:12, failed, 0.234715
2024-09-27 06:39, failed, 0.272984
2024-09-27 06:51, failed, 0.197557
2024-09-27 07:00, failed, 0.219027
2024-09-27 07:21, failed, 0.082938
2024-09-27 07:32, failed, 0.093747
2024-09-27 07:41, failed, 0.392907
2024-09-27 07:50, failed, 0.287220
2024-09-27 07:59, failed, 0.078200
2024-09-27 08:28, failed, 0.371359
2024-09-27 08:43, failed, 0.176272
2024-09-27 08:53, failed, 0.545255
2024-09-27 09:10, failed, 0.306441
2024-09-27 09:29, failed, 0.190449
2024-09-27 09:40, failed, 0.238286
2024-09-27 09:50, failed, 0.348479
2024-09-27 09:59, failed, 0.165606
2024-09-27 10:23, failed, 0.217389
2024-09-27 10:39, failed, 0.080712
2024-09-27 10:48, failed, 0.111193
2024-09-27 10:58, failed, 0.204607
2024-09-27 11:17, failed, 0.097941
2024-09-27 11:28, failed, 0.352701
2024-09-27 11:38, failed, 0.173744
2024-09-27 11:47, failed, 0.070859
2024-09-27 11:55, failed, 0.210434
2024-09-27 12:30, failed, 0.216016
2024-09-27 13:01, failed, 0.447711
2024-09-27 13:29, failed, 0.250345
2024-09-27 13:41, failed, 0.199635
2024-09-27 13:50, failed, 0.088399
2024-09-27 13:59, failed, 0.069520
2024-09-27 14:21, failed, 0.078705
2024-09-27 14:37, failed, 0.186634
2024-09-27 14:46, failed, 0.196050
2024-09-27 14:55, failed, 0.100211
2024-09-27 15:15, failed, 0.202226
2024-09-27 15:31, failed, 0.391345
2024-09-27 15:42, failed, 0.070260
2024-09-27 15:51, failed, 0.230479
2024-09-27 16:00, failed, 0.366925
2024-09-27 16:28, failed, 0.073005
